review_id,age,age_group,brand,model,price_usd,price_category,rating,sentiment,review_text,country,language,source,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes
28060,47,40-49,Realme,Realme Narzo 70,484.64,Mid-Range,1,Negative,Camera quality is very poor indoors. Not up to the mark.,Germany,German,AliExpress,1,1,1,1,1,2,3
12258,23,18-29,Motorola,Moto G Power,790.44,Premium,1,Negative,Charging is very slow compared to other brands. Wouldn’t recommend.,Australia,English,AliExpress,1,2,1,1,2,1,2
23746,19,18-29,Motorola,Edge 50,514.92,Mid-Range,2,Neutral,Sound quality is okay but not very loud. Fine but could be better.,India,Hindi,eBay,1,1,1,2,2,2,1
21357,24,18-29,Samsung,Galaxy A55,471.19,Mid-Range,3,Positive,Worth every penny. Highly recommended! No regrets buying this one.,UK,English,Flipkart,1,1,3,1,3,2,7
2894,27,18-29,Samsung,Galaxy S24,1210.91,Flagship,2,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",Australia,English,eBay,1,3,1,1,1,1,1
24415,31,30-39,Apple,iPhone 13,1392.57,Flagship,4,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,UAE,English,Flipkart,1,4,5,5,4,3,5
14230,35,30-39,OnePlus,OnePlus 11R,989.71,Premium,2,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",USA,English,eBay,0,2,1,2,2,2,0
23400,29,18-29,Apple,iPhone 15 Pro,1022.32,Flagship,5,Positive,Design feels premium and stylish. Best purchase of the year!,USA,English,AliExpress,1,5,5,4,5,5,5
2639,34,30-39,Apple,iPhone 14,1065.46,Flagship,2,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,Brazil,Portuguese,Amazon,1,1,1,1,1,2,2
47262,49,40-49,OnePlus,OnePlus 12,384.58,Mid-Range,2,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,India,Hindi,Amazon,1,1,2,2,2,3,4
10152,26,18-29,Motorola,Moto G Power,570.37,Mid-Range,3,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Australia,English,AliExpress,0,3,1,4,2,2,3
45311,18,18-29,Apple,iPhone 13,750.64,Premium,2,Neutral,Software updates are delayed sometimes. Okay for casual use.,Brazil,Portuguese,Flipkart,1,3,4,1,2,1,3
14418,41,40-49,OnePlus,OnePlus 12,825.72,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Canada,English,Flipkart,1,3,4,3,3,4,2
39357,39,30-39,Samsung,Galaxy A55,958.71,Premium,1,Negative,"Phone hangs often, regret buying it. Wouldn’t recommend.",USA,English,eBay,1,1,1,1,1,1,1
30251,41,40-49,Motorola,Edge 50,474.46,Mid-Range,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,USA,English,Amazon,1,2,3,4,1,3,1
28593,30,30-39,Google,Pixel 7a,1045.92,Flagship,1,Neutral,"Phone is fine, not the best in this range. Average experience overall.",UK,English,BestBuy,1,1,1,1,1,1,0
48389,25,18-29,Motorola,Moto G Power,343.92,Mid-Range,5,Positive,Loving the clean UI and fast updates. Best purchase of the year!,UK,English,Flipkart,1,3,5,4,5,5,6
21211,18,18-29,Samsung,Galaxy A55,1127.54,Flagship,5,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Brazil,Portuguese,Amazon,1,4,5,5,5,5,4
42733,42,40-49,Apple,iPhone SE,1351.7,Flagship,4,Neutral,Software updates are delayed sometimes. Average experience overall.,UAE,English,BestBuy,1,4,5,4,4,4,0
10971,22,18-29,Motorola,Razr 40,535.43,Mid-Range,2,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",Germany,German,AliExpress,1,2,1,1,1,4,2
31538,37,30-39,Realme,Realme 12 Pro,506.17,Mid-Range,1,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,UAE,English,Amazon,1,1,3,1,1,1,2
26534,28,18-29,Google,Pixel 6,715.66,Premium,5,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Canada,English,Amazon,1,4,5,3,5,5,5
29312,34,30-39,Realme,Realme Narzo 70,492.69,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Brazil,Portuguese,Amazon,0,5,4,5,4,4,5
36836,34,30-39,Realme,Realme 12 Pro,524.14,Mid-Range,3,Positive,Smooth performance even after months of use. Absolutely worth it!,Germany,German,BestBuy,1,2,3,3,1,2,6
5932,46,40-49,OnePlus,OnePlus 12,967.19,Premium,2,Negative,Not worth the money spent. Returning this soon.,USA,English,BestBuy,1,1,2,2,1,2,2
3805,35,30-39,Samsung,Galaxy Note 20,869.14,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Brazil,Portuguese,Amazon,1,2,3,1,2,5,6
30203,22,18-29,Realme,Realme 12 Pro,501.03,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Canada,English,AliExpress,1,3,4,4,3,4,2
33212,31,30-39,Xiaomi,Mi 13 Pro,505.13,Mid-Range,3,Neutral,"Performance is average, camera okay. Fine but could be better.",India,Hindi,Flipkart,1,1,2,3,1,2,0
48170,22,18-29,Google,Pixel 8,670.52,Premium,3,Positive,Design feels premium and stylish. Loving it so far!,India,Hindi,Amazon,1,4,3,3,3,2,0
2981,26,18-29,OnePlus,OnePlus Nord 3,428.9,Mid-Range,4,Positive,Loving the clean UI and fast updates. Best purchase of the year!,UK,English,Amazon,1,3,3,2,3,3,10
16786,31,30-39,OnePlus,OnePlus Nord 3,582.51,Mid-Range,3,Neutral,Neutral feelings — neither great nor bad. Average experience overall.,Brazil,Portuguese,eBay,1,1,2,1,2,4,2
25498,28,18-29,Realme,Realme 12 Pro,598.67,Mid-Range,3,Negative,Not worth the money spent. Wouldn’t recommend.,Canada,English,AliExpress,1,3,3,4,4,4,3
3738,53,50-59,Apple,iPhone SE,1095.48,Flagship,3,Neutral,Sound quality is okay but not very loud. Average experience overall.,USA,English,Amazon,0,4,3,2,3,1,1
31467,50,50-59,Xiaomi,Poco X6,664.11,Premium,4,Negative,Display started flickering after a month. Very disappointed.,USA,English,Amazon,1,3,5,3,5,2,2
21681,18,18-29,Xiaomi,Poco X6,600.27,Premium,1,Negative,"Phone hangs often, regret buying it. Returning this soon.",India,Hindi,BestBuy,1,1,3,2,1,2,3
47030,29,18-29,Samsung,Galaxy S24,836.18,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,UK,English,BestBuy,1,4,1,3,4,3,4
20993,32,30-39,Google,Pixel 6,515.91,Mid-Range,2,Negative,Overheats quickly while gaming. Returning this soon.,Canada,English,Flipkart,0,2,1,2,1,1,2
23410,28,18-29,Samsung,Galaxy A55,460.28,Mid-Range,3,Neutral,Battery life could be slightly better. Fine but could be better.,UK,English,Amazon,1,2,3,3,2,2,2
4378,29,18-29,Google,Pixel 7a,624.39,Premium,4,Positive,Loving the clean UI and fast updates. Loving it so far!,India,Hindi,BestBuy,1,3,4,4,3,4,8
24848,26,18-29,Xiaomi,Redmi Note 13,268.22,Budget,2,Neutral,Sound quality is okay but not very loud. Average experience overall.,India,Hindi,AliExpress,0,1,1,4,2,1,2
45656,25,18-29,Realme,Realme 12 Pro,431.83,Mid-Range,2,Neutral,Software updates are delayed sometimes. Fine but could be better.,UK,English,AliExpress,1,2,1,2,2,3,3
42861,24,18-29,Realme,Realme Narzo 70,459.78,Mid-Range,3,Neutral,Software updates are delayed sometimes. Fine but could be better.,UAE,English,BestBuy,1,2,2,3,5,2,1
43942,28,18-29,Xiaomi,Mi 13 Pro,599.17,Mid-Range,1,Negative,Not worth the money spent. Returning this soon.,Brazil,Portuguese,BestBuy,0,1,1,1,1,1,1
3096,41,40-49,Xiaomi,Redmi Note 13,238.39,Budget,2,Neutral,"Phone is fine, not the best in this range. Average experience overall.",Brazil,Portuguese,Flipkart,1,1,1,2,4,4,1
36268,42,40-49,Motorola,Moto G Power,391.71,Mid-Range,2,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,Brazil,Portuguese,Flipkart,1,1,2,2,1,1,4
14278,18,18-29,Realme,Realme 12 Pro,344.48,Mid-Range,1,Negative,"Phone hangs often, regret buying it. Wouldn’t recommend.",USA,English,eBay,0,1,1,1,2,1,2
11592,31,30-39,Xiaomi,Mi 13 Pro,315.38,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Brazil,Portuguese,eBay,1,2,4,3,3,5,5
44476,29,18-29,Samsung,Galaxy A55,1267.63,Flagship,5,Positive,Build quality feels solid and durable. Absolutely worth it!,Germany,German,AliExpress,1,3,4,3,4,5,5
46566,24,18-29,OnePlus,OnePlus 11R,672.15,Premium,5,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Brazil,Portuguese,BestBuy,1,5,4,4,4,5,2
43711,21,18-29,Xiaomi,Poco X6,585.87,Mid-Range,1,Negative,Overheats quickly while gaming. Returning this soon.,UK,English,Flipkart,1,1,1,1,2,1,1
38692,48,40-49,Xiaomi,Redmi Note 13,570.46,Mid-Range,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Australia,English,Flipkart,1,2,4,4,3,3,4
27025,26,18-29,Xiaomi,Redmi Note 13,231.81,Budget,4,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",Germany,German,AliExpress,0,3,3,3,5,5,7
38845,29,18-29,Realme,Realme Narzo 70,253.98,Budget,2,Negative,Overheats quickly while gaming. Returning this soon.,Brazil,Portuguese,eBay,1,1,1,2,1,1,0
30142,31,30-39,OnePlus,OnePlus Nord 3,634.14,Premium,4,Positive,Design feels premium and stylish. Best purchase of the year!,Canada,English,Flipkart,1,2,5,3,2,4,7
8395,37,30-39,Motorola,Razr 40,431.61,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,UAE,English,Flipkart,0,3,1,4,5,3,7
4606,27,18-29,OnePlus,OnePlus 12,633.45,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,India,Hindi,eBay,1,5,3,3,5,3,8
33052,38,30-39,Google,Pixel 8,1087.68,Flagship,5,Neutral,"Overall decent, but expected a bit more for the price. Fine but could be better.",UAE,English,Flipkart,1,3,5,3,5,4,3
35010,18,18-29,Motorola,Moto G Power,665.82,Premium,1,Negative,Charging is very slow compared to other brands. Returning this soon.,UK,English,eBay,1,1,2,1,1,1,7
16696,25,18-29,Motorola,Moto G Power,298.47,Budget,2,Negative,Customer service was disappointing. Wouldn’t recommend.,Canada,English,AliExpress,1,2,1,1,2,1,1
24588,30,30-39,Realme,Realme 12 Pro,416.54,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,Australia,English,AliExpress,1,5,3,2,2,2,7
18984,41,40-49,Realme,Realme Narzo 70,405.79,Mid-Range,5,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Germany,German,Flipkart,1,5,4,4,3,5,8
5716,31,30-39,Xiaomi,Mi 13 Pro,202.51,Budget,2,Negative,Phone lags often after a few apps. Wouldn’t recommend.,Australia,English,BestBuy,0,1,1,2,1,1,4
34076,35,30-39,Samsung,Galaxy S24,766.2,Premium,5,Positive,Design feels premium and stylish. No regrets buying this one.,Australia,English,Flipkart,1,5,4,5,4,5,7
41052,39,30-39,Google,Pixel 7a,875.33,Premium,5,Positive,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Brazil,Portuguese,eBay,1,5,4,4,4,3,3
22740,18,18-29,Motorola,Moto G Power,434.83,Mid-Range,5,Positive,Smooth performance even after months of use. Loving it so far!,Brazil,Portuguese,Amazon,1,4,5,4,5,4,6
32477,25,18-29,Motorola,Moto G Power,447.44,Mid-Range,3,Neutral,Neutral feelings — neither great nor bad. Average experience overall.,USA,English,eBay,1,2,3,3,2,4,2
42199,23,18-29,Google,Pixel 8,853.13,Premium,5,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Australia,English,Amazon,1,5,5,4,5,3,7
23866,21,18-29,Google,Pixel 8,1055.82,Flagship,3,Neutral,Not bad for daily use but could be optimized. Average experience overall.,Australia,English,BestBuy,1,1,3,2,4,2,0
48816,33,30-39,OnePlus,OnePlus 11R,513.37,Mid-Range,5,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Germany,German,Amazon,1,4,4,5,4,5,9
42085,21,18-29,OnePlus,OnePlus 12,353.26,Mid-Range,3,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,UK,English,eBay,1,3,1,3,2,3,6
1877,41,40-49,Realme,Realme 12 Pro,256.24,Budget,2,Neutral,"Performance is average, camera okay. Average experience overall.",UAE,English,Amazon,1,2,3,2,1,2,1
7790,18,18-29,Motorola,Razr 40,272.68,Budget,4,Positive,Smooth performance even after months of use. Loving it so far!,Australia,English,eBay,1,4,3,5,3,2,10
4306,25,18-29,Realme,Realme Narzo 70,382.79,Mid-Range,5,Positive,Build quality feels solid and durable. Absolutely worth it!,India,Hindi,Amazon,1,4,5,5,3,4,1
626,57,50-59,Google,Pixel 8,651.71,Premium,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,UK,English,Flipkart,1,4,4,4,4,3,5
39756,37,30-39,Google,Pixel 8,635.78,Premium,5,Positive,Smooth performance even after months of use. Loving it so far!,Germany,German,Flipkart,1,2,3,5,5,5,2
15001,26,18-29,OnePlus,OnePlus Nord 3,532.87,Mid-Range,2,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Brazil,Portuguese,Flipkart,1,2,1,2,2,3,2
15645,36,30-39,Realme,Realme 12 Pro,355.05,Mid-Range,5,Positive,"Face unlock is instant, super smooth. Loving it so far!",India,Hindi,eBay,1,3,5,5,4,3,3
30603,20,18-29,Realme,Realme Narzo 70,246.43,Budget,4,Positive,Smooth performance even after months of use. Absolutely worth it!,Brazil,Portuguese,Flipkart,1,2,4,1,3,4,10
29898,23,18-29,Apple,iPhone SE,1137.6,Flagship,3,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,Australia,English,Amazon,1,3,2,4,4,4,4
34420,38,30-39,OnePlus,OnePlus 11R,423.39,Mid-Range,2,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",UAE,English,Flipkart,1,1,3,1,2,2,4
41101,39,30-39,Apple,iPhone 13,990.93,Premium,1,Negative,Display started flickering after a month. Very disappointed.,Germany,German,eBay,1,1,1,1,1,1,4
14033,25,18-29,Google,Pixel 8,1087.02,Flagship,3,Positive,Loving the clean UI and fast updates. Best purchase of the year!,India,Hindi,eBay,0,3,3,3,2,4,7
19141,42,40-49,OnePlus,OnePlus 12,377.37,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Germany,German,Flipkart,0,5,2,2,3,4,3
35631,32,30-39,Motorola,Moto G Power,547.32,Mid-Range,4,Positive,Display is crisp and vibrant — perfect for gaming. Loving it so far!,USA,English,Flipkart,1,5,3,1,5,4,3
48655,43,40-49,Apple,iPhone 15 Pro,995.26,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,USA,English,AliExpress,1,4,5,5,2,4,7
35023,18,18-29,Samsung,Galaxy S24,1195.27,Flagship,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Germany,German,Flipkart,1,2,1,3,4,4,2
46127,39,30-39,Apple,iPhone 14,768.03,Premium,3,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",Germany,German,BestBuy,0,4,4,3,1,2,5
5611,18,18-29,Xiaomi,Redmi Note 13,592.53,Mid-Range,5,Positive,Fast charging is a lifesaver. No regrets buying this one.,UAE,English,Flipkart,1,4,4,5,4,5,6
39232,32,30-39,OnePlus,OnePlus 12,469.67,Mid-Range,3,Neutral,Battery life could be slightly better. Average experience overall.,Brazil,Portuguese,AliExpress,1,3,3,4,3,4,2
10645,31,30-39,Apple,iPhone 14,1271.66,Flagship,2,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,UK,English,AliExpress,1,1,2,1,2,3,4
49989,43,40-49,Motorola,Razr 40,780.55,Premium,4,Neutral,Software updates are delayed sometimes. Okay for casual use.,Brazil,Portuguese,eBay,1,5,3,3,3,4,2
19372,23,18-29,Google,Pixel 6,779.33,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Canada,English,BestBuy,1,1,1,3,2,3,6
35076,24,18-29,OnePlus,OnePlus 11R,469.77,Mid-Range,2,Positive,Worth every penny. Highly recommended! Best purchase of the year!,Australia,English,Amazon,1,1,2,1,3,1,8
45172,29,18-29,Realme,Realme 12 Pro,270.44,Budget,1,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",USA,English,eBay,1,1,1,1,1,1,2
4385,29,18-29,OnePlus,OnePlus 12,517.57,Mid-Range,2,Positive,"Face unlock is instant, super smooth. Loving it so far!",Brazil,Portuguese,BestBuy,1,1,3,1,2,2,5
14459,23,18-29,Motorola,Moto G Power,251.75,Budget,4,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Brazil,Portuguese,Flipkart,0,3,5,1,4,4,5
16477,33,30-39,Apple,iPhone 14,1320.66,Flagship,2,Positive,Build quality feels solid and durable. No regrets buying this one.,Australia,English,BestBuy,1,2,2,1,2,1,4
12762,48,40-49,Samsung,Galaxy S24,978.47,Premium,3,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",UAE,English,Flipkart,1,3,2,3,1,1,0
24555,53,50-59,Samsung,Galaxy S24,694.0,Premium,3,Positive,Build quality feels solid and durable. Loving it so far!,USA,English,BestBuy,1,1,2,2,3,4,2
20454,31,30-39,Xiaomi,Mi 13 Pro,280.95,Budget,3,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,India,Hindi,BestBuy,1,4,3,2,1,3,6
481,37,30-39,OnePlus,OnePlus Nord 3,680.13,Premium,4,Positive,Worth every penny. Highly recommended! No regrets buying this one.,India,Hindi,Flipkart,0,3,4,4,5,3,3
37869,31,30-39,Samsung,Galaxy Z Flip,519.54,Mid-Range,1,Negative,Phone lags often after a few apps. Wouldn’t recommend.,Brazil,Portuguese,Flipkart,1,1,1,1,1,2,3
42002,24,18-29,Xiaomi,Redmi Note 13,371.42,Mid-Range,2,Negative,Customer service was disappointing. Not up to the mark.,Germany,German,BestBuy,1,1,2,3,1,1,4
42704,27,18-29,Apple,iPhone SE,1002.89,Flagship,4,Positive,Smooth performance even after months of use. No regrets buying this one.,UAE,English,eBay,1,3,5,4,4,3,3
38466,18,18-29,Xiaomi,Mi 13 Pro,412.49,Mid-Range,2,Neutral,"Does what it’s supposed to, nothing special. Average experience overall.",Germany,German,Amazon,1,1,2,2,1,1,2
12981,42,40-49,Apple,iPhone 14,836.13,Premium,1,Negative,Phone lags often after a few apps. Not up to the mark.,Australia,English,Amazon,1,2,1,1,1,1,1
9734,25,18-29,Xiaomi,Mi 13 Pro,592.7,Mid-Range,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,UAE,English,BestBuy,0,2,4,2,4,5,9
26183,50,50-59,Motorola,Edge 50,592.86,Mid-Range,3,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",Australia,English,BestBuy,1,5,4,2,1,4,5
28681,22,18-29,OnePlus,OnePlus Nord 3,394.5,Mid-Range,2,Neutral,Software updates are delayed sometimes. Fine but could be better.,India,Hindi,BestBuy,1,1,2,3,2,3,1
15190,31,30-39,Xiaomi,Redmi Note 13,235.83,Budget,4,Positive,Build quality feels solid and durable. Loving it so far!,UAE,English,BestBuy,1,4,4,3,4,3,7
45947,18,18-29,Motorola,Edge 50,758.46,Premium,1,Negative,Phone lags often after a few apps. Wouldn’t recommend.,India,Hindi,AliExpress,1,1,1,2,1,1,1
36080,18,18-29,Google,Pixel 8,937.6,Premium,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Germany,German,AliExpress,1,2,3,2,2,4,2
31256,18,18-29,Apple,iPhone 14,1162.26,Flagship,4,Positive,Smooth performance even after months of use. Absolutely worth it!,India,Hindi,Amazon,1,3,3,4,3,4,3
47127,38,30-39,Motorola,Razr 40,262.84,Budget,4,Positive,Worth every penny. Highly recommended! Loving it so far!,USA,English,Amazon,1,4,3,3,4,2,4
26493,26,18-29,Apple,iPhone 13,760.12,Premium,2,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",India,Hindi,Flipkart,1,1,1,2,3,2,3
47923,45,40-49,Xiaomi,Mi 13 Pro,277.6,Budget,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Brazil,Portuguese,AliExpress,1,3,2,2,4,5,8
7328,19,18-29,Realme,Realme 12 Pro,580.83,Mid-Range,2,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",India,Hindi,Amazon,1,2,1,1,2,2,4
274,18,18-29,OnePlus,OnePlus 12,883.32,Premium,1,Negative,"Phone hangs often, regret buying it. Very disappointed.",Germany,German,Flipkart,1,2,1,2,1,2,4
